ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.24515E+18,les parents toxiques + avoir à rester à la maison à cause de couronne = se hurler dessus pour rien et tout ce que je fais .. manque vraiment ici l'école,0,0,0,0,0,1,1,0,0,0
1.24515E+18,"Est-ce coronavirus la mauvaise chance, je suis parce que je na pas envoyer ce texte à 10 de mes amis en 2013",0,0,0,0,0,0,0,0,0,1
1.24515E+18,Sonnnnnnnn ayant une mère dominicaine dans cette crise est la pire lmfaoooooooo cette dame STFU Do not sur ce virus Corona PINCHE Chingada,0,0,0,0,0,0,0,0,0,1
1.24515E+18,"Chris Cuomo est mon nouveau héros .... faire une émission de télévision avec coronavirus, à la recherche comme de la merde ....",1,0,0,0,0,0,0,0,0,1
1.24515E+18,"Premier jour d'Avril, pas dupes, prétendant coronavirus finiront par",0,0,1,0,0,0,0,0,0,1
1.24515E+18,saison du cancer est juste autour du mec COIN si les dégâts corona ma saison cancer fille chaude ....,0,0,0,0,0,1,0,0,0,1
1.24515E+18,Je me demande combien de trous du cul sont va blague qu'ils ont COVID19 demain pour AprilFoolsDay? Bon champion,0,0,0,0,0,0,1,0,0,0
1.24515E+18,Besoin d'une pause COVID19. Raptors - Philly jeu 7 séries éliminatoires 2019 maintenant. Le tir.,0,0,0,0,0,0,0,0,0,1
1.24515E+18,"Hey .. son moi tout, juste ne pas aller .. rencontre moi lorsque couronne va",1,0,0,0,0,0,0,0,0,1
1.24515E+18,"Il est cité comme disant que le groupe de travail covid19 Trump, hasnt lui a dit encore.",0,0,0,0,0,0,1,0,0,1
1.24515E+18,"Ma ville met en œuvre le premier lecteur à travers le centre de test COVID19 au Mexique. Il y a de l'espoir, le changement arrive.",1,0,0,0,0,0,0,0,0,0
1.24515E+18,juste utilisé la dernière de mes pilules LACTAID .. Je me suis dit que je ne vais pas à Costco jusqu'à ce que couronne est plus,0,0,0,0,0,1,0,0,0,1
1.24515E+18,partie d'accord samedi lol maison de séjour si: * vous avez été exposé à effet couronne * couronne exp comme des symptômes,1,0,0,0,0,0,0,0,0,1
1.24515E+18,Est-ce aujourd'hui nous découvrons Covid_19 était juste une grosse blague? Poisson d'avril,0,0,0,0,0,0,0,0,0,1
1.24515E+18,Am acheté pour sortir de cette quarantaine dans ce qui est à gauche de 2020 avec PCSD (post Corona syndrome de stress) damnn ..,0,0,0,1,0,0,1,0,0,0
1.24515E+18,Mon professeur a juste dit Ik je devrais être inquiet au sujet de tous les ppl qui ont coronavirus mais je veux vraiment la cuisine mexicaine LMAOOOOO,0,0,0,0,0,1,0,0,0,1
1.24515E+18,Certaines personnes trouvent la joie dans d'autres ayant pour rééchelonner leurs mariages et événements majeurs en raison de Corona. Je vois à travers le souci FOH,0,0,0,0,0,0,1,0,0,1
1.24515E+18,"est allé à la classe de théâtre où nous a agi en classe, à la rédaction d'articles 2 pages. couronne de remerciements",0,0,0,0,0,1,1,0,0,1
1.24515E+18,"Cette crise est coronavirus pourquoi personne ne devrait jamais espérer qu'une compagnie maritime est toujours boycotté. Merci, Fedex, UPS, USPS.",1,1,0,0,0,0,0,0,0,0
1.24515E+18,"Una aussi comme querelle pour cet endroit. Artistes tentent de nous donner du plaisir en ces temps Corona, una dey jeu coup partout ...",1,1,0,0,0,0,0,0,0,1
1.24515E+18,Imaginez si ce genre de choses coronavirus se passait quand Pokemon Go libéré. Nous serions tous morts,0,0,0,0,0,0,0,0,0,1
1.24515E+18,"Todays le premier jour que j'ai découvert tout le monde que je sais avoir Corona et il était 7 dont 3 morts, 4 sur les ventilateurs. S'il vous plaît être sûr yall",0,0,0,0,1,1,0,0,0,0
1.24515E+18,HEY! canon Merde! C'est de ta faute. COVID19 TrumpPlague TrumpGenocide BoycottTrumpBriefings,0,0,0,0,0,0,1,0,0,0
1.24515E+18,Peut coronavirus juste sortir et crier Avril fou puis revenir à l'endroit où il est venu ??,0,0,0,0,0,1,0,0,0,1
1.24516E+18,Je connais déjà la première blague Fools Avril pour demain va être la rupture: Cure coronavirus se trouve,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Visage de dépistage en Chine courbe CoronaPandemic partir en plusieurs pays CoronavirusOutbreak,0,0,0,0,0,1,0,0,1,0
1.24516E+18,Coronavirus ruiné ma dernière année. -dit tous les 2020 supérieurs,0,0,0,0,0,1,1,0,0,0
1.24516E+18,Le cas récent de Covid19 est arrivé le 24 Mars? Mais c'est après la baisse de verrouillage,0,0,0,0,1,0,0,1,0,0
1.24516E+18,Si quelqu'un fait des blagues d'avoir demain je couronne espère vraiment u get it,0,0,0,1,0,0,1,0,0,0
1.24516E+18,Seulement quatre heures (heure centrale) avant l'avalanche de coronavirus insipide est guéri! plaisanteries PSYCH April Fools commencent.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Cette merde corona prendre vraiment au sérieux et réel, il être sûr",0,0,1,0,1,1,0,0,0,0
1.24516E+18,boomers tweak lmfao afficher toutes sur ce coronavirus être les petites gens qui essaient de sauver les petits rongeurs lmfao grandir votre part du problème,1,0,0,0,0,1,1,0,0,1
1.24516E+18,ya rab el couronne va mieux 3ashan ana 3ayza amoot,0,0,1,1,0,0,0,0,0,0
1.24516E+18,Astrophysicien hospitalisé pour obtenir quatre aimants coincé dans son nez tout en faisant un dispositif de coronavirus,0,0,0,0,0,1,0,0,1,1
1.24516E+18,Putain coronavirus. Des médias sociaux. Les gens ne donnant pas une merde sur les autres. Cette merde est l'homme Wack. Je besoin d'un moyen de sortir .....,0,0,0,1,0,0,1,0,0,0
1.24516E+18,"Je dois retenir. Tout est impermanent. Dharma COVID19, Trump, Trey de Phish de paroles Fee. Vous creusez, l'homme?",1,0,0,0,0,0,1,0,0,0
1.24516E+18,spécialiste américain a prédit que jusqu'à 2 lacs Américains pourraient en raison de coronavirus. COVID19 StayHomeStaySafe IndiaFightsCorona,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Le coronavirus devrait nous mettre à genoux et nous amener à demander au Seigneur pour les cœurs propres,0,0,1,0,0,0,0,0,0,0
1.24516E+18,"Eh bien, je ne doute pas l'air très bien, parce que je suis l'homme coronavirus C'mon. CuomoPrimeTime",0,0,0,0,0,1,0,0,0,1
1.24516E+18,Mon père m'a appelé en bas pour une autre discussion à propos de la famille Corona ... Im homme fatigué.,0,0,0,1,0,1,1,0,0,0
1.24516E+18,On dirait qu'ils ont forcé le Dr Fauci à boire l'aide kool. COVID-19 [FEMININE,0,0,0,0,0,0,0,0,0,1
1.24516E+18,la réponse à un éternuement dans ma prise de maison n'est plus vous bénisse. son coronavirus,0,0,0,0,1,0,0,0,0,1
1.24516E+18,Je chercherais probablement beaucoup parce que je Do not ai coronavirus BRUHWTFLMAO cette chose rules pas de nouvelles est le mouvement,0,0,0,0,0,0,0,0,0,1
1.24516E+18,dudes obtenir le coronavirus va commencer à parler combat comment ils ont battu le cas comme ils TAY-k,0,0,0,0,0,0,1,1,0,1
1.24516E+18,Tous Football a commencé à faire des nouvelles et des prévisions météorologiques. couronne je blâme pour cette SMH,0,0,0,0,0,0,1,0,0,1
1.24516E+18,J'espère coronavirus aujourd'hui pourrait dire la plaisanterie est finie .... AprilFoolsDay,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Le virus ne marche pas se déplacer. Les gens se déplacent le virus. Les gens doivent cesser de se déplacer. COVID19 StayAtHome,1,0,0,0,0,0,1,0,0,0
1.24516E+18,Niko vient d'évoquer l'amitié en tant que virus Corona + Im fait bonne nuit,0,0,0,1,0,0,1,0,0,1
1.24516E+18,Le gouverneur du Texas dit que toutes les écoles du Texas sera fermé jusqu'au lundi 4 mai. COVID-19 [FEMININE,0,0,0,0,0,0,0,0,1,0
1.24516E+18,Im juste tryna obtenir ma vie ensemble et cette pandémie corona putain juste ne me laissera pas! Ughhhh,0,0,0,0,0,1,1,0,0,0
1.24516E+18,. eh bien je chercherais probablement une grande ... Do not parce que j'ai coronavirus ....,0,0,0,1,0,1,0,0,0,0
1.24516E+18,Cette merde coronavirus est triste comme de la baise. Notre pays pauvre est en pagaille. J'ai peur!,0,0,0,0,1,0,0,0,0,0
1.24516E+18,atp tout le monde a couronne et si u ne u got it encore Fixin à,0,0,0,1,0,0,0,1,0,1
1.24516E+18,"Rebondissement. Les théoriciens de la conspiration nous la mort de nous tous, et non couronne.",0,0,0,0,0,0,1,1,0,1
1.24516E+18,"Comment va-Covid 19 vous un meilleur conjoint, un parent, un ami, son coéquipier, un collègue, ou Dieu adorateur? Mieux Covid19",1,0,0,0,0,0,0,0,0,0
1.24516E+18,Les gens va faire des blagues au sujet d'avoir le virus Corona le jour de fou Avril sont-ils pas?,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Détenu à l'Kitchener, Ontario Institut correctionnel pour les femmes tests positifs pour COVID19. COVID19Canada COVIDCanada COVID19Ontario",0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Um, la fièvre n'est pas le seul symptôme de coronavirus, de sorte que est à peine un test complet. Maddow",0,0,0,0,1,0,0,0,0,0
1.24516E+18,Ay même! Son travaillé à haha Im encore de BiH sans couronne,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Tremblements de terre en Idaho / Montana, tornades AL / MS, la pandémie mondiale, la pénurie de papier toilette, le gaz est 1,61 $. Ce monde est détraqué! COVID-19 [FEMININE",0,0,0,0,1,1,1,0,0,0
1.24516E+18,Chris Cuomo fait son show alors qu'il a le coronavirus. Il est un putain de soldat de la cavalerie LetsGetAfterIt CuomoPrimeTime,1,1,0,0,0,0,0,0,0,0
1.24516E+18,1 avril tm ... coronavirus mieux être un bro polisson cause de cette quarantaine a mon anxiété à travers le toit,0,0,0,0,1,0,0,0,0,0
1.24516E+18,L'une des parties les plus difficiles de soins pour les patients pendant COVID19 ne permet pas aux familles d'être de leur côté à la fin.,0,0,0,0,0,1,0,0,0,0
1.24516E+18,Chaque société a mis sacrément leur cette semaine commerciale coronavirus et baiser chaque dernier d'entre eux,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Covid19 toujours à la hausse à l'horizon, les gens devraient vraiment prendre plus de précaution, ne pas ignorer les instructions des avertissements gouv!",0,1,0,0,1,0,0,0,0,0
1.24516E+18,"prières à New York, en Floride et en Pennsylvanie. s'il vous plaît rester à la maison et rester gars sûrs !! COVID19 COVID19",0,0,1,0,1,0,0,0,0,0
1.24516E+18,souffre le plus grand pic d'une journée dans les cas de COVID19 confirmés. 15 nouveaux cas. Total de 68 maintenant. StayHomeSaveLives,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"si frappé à ma porte et m'a dit que je veux te prendre pour livre la ville, mais je coronavirus Id le laisser entrer dans les deux sens",1,0,0,0,0,0,0,0,0,1
1.24516E+18,Bienvenue Avril !!!!! Bienvenue Bulan Penuh ampunan !!!!! Byebye Covid-19 !!!!!,1,0,0,0,0,0,0,0,0,0
1.24516E+18,"États-Unis brise son d'une journée record pour Covid-19 décès, 865 décès rapports Université Johns Hopkins .. USA .. .. coronavirus",0,0,0,0,0,0,0,0,1,0
1.24516E+18,"les cas de coronavirus uk juste continuent d'augmenter même quand nous sommes soi-disant en isolement cellulaire, mais ppl Arent ÉCOUTE",0,0,0,0,1,0,1,0,0,0
1.24516E+18,cas intéressant de colite chez un patient avec COVID19 confirmée,0,0,0,0,0,0,0,0,0,0
1.24516E+18,comté de Riverside juste recommandé face à l'usure de tout le monde qui couvre à l'extérieur. COVID19 flatenthecurve,0,0,0,0,0,0,0,0,1,0
1.24516E+18,Chris Cuomo: Je n'avez probablement pas grand parce que je regarder ai coronavirus. se rétablir,1,0,1,0,0,1,0,0,1,0
1.24516E+18,Attendez donc garçon Burna juste laisser tomber une déclaration et l'ensemble TwitterNg juste oublié COVID19?,0,0,0,0,0,1,1,0,0,1
1.24516E+18,ChrisCuomo pleurant pour nous tous coronavirus Priez FirstResponders QuarantineLife foi famille,0,0,1,0,0,0,0,0,0,0
1.24516E+18,Se sentir special. TuesdayThoughts TrumpLiesAboutCoronavirus COVID19. Luttons ce combat contre le mensonge!,1,0,0,0,0,0,1,0,0,0
1.24516E+18,décès aux États-Unis coronavirus établi un record d'une journée à 865: agence de nouvelles AFP citant l'Université Johns Hopkins CoronavirusUpdate CoronavirusPandemic,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"Ive signé cette pétition demandant au gouvernement de fournir une subvention salariale de coronavirus, vous?",1,0,0,0,0,0,0,0,0,0
1.24516E+18,Enquête sur les entreprises à Toronto impacté par Covid-19. Partagez s'il vous plait,0,0,0,1,0,0,0,0,1,0
1.24516E+18,"Être déprimé à cause de tout le monde de couronne et de l'isolement, mais salope Ive été bien déprimé avant que cette merde aint I Phased",0,0,0,0,0,1,0,0,0,0
1.24516E+18,"Corona non seulement pris mon travail, mais il a enlevé les joints de cône avec l'équipe. Et pour que je ne l'empathie",0,0,0,1,0,1,1,0,0,0
1.24516E+18,"Avec le coronavirus, et maintenant Tiger King, 2020 est jeter de mots contre un mur et est juste en cours d'exécution avec tout bâtons ensemble ..",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Ceci est l'un des actes les plus courageux. En larmes et sans voix. COVID19 de sacrifice actoflove,1,1,0,0,0,0,0,0,0,0
1.24516E+18,Lorsque Covid19 vous donne la distanciation ... réponse chien évaluations arc-en-arc-en-COVID19 promenade SocialDistancing,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Le coronavirus aime serré intelligent de sommeil Alec personnes riches,0,0,0,0,0,1,0,0,0,1
1.24516E+18,"virus Corona comme ces mains, finalement tout le monde va attraper em",0,0,0,1,0,0,0,0,0,1
1.24516E+18,OMG ... 1 américain est en train de mourir toutes les 8 minutes de coronavirus à New York,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Espérons que ces gens appelleront des protections pour les travailleurs du sexe post-couronne.,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Dilemme: séjour à la maison de se da f * ck de la maison? Corona vs Tremblement de terre,0,0,0,0,1,0,1,0,0,0
1.24516E+18,économie StimulusPlan Stimuluscheck CARESAct; coronavirus ; r-t. Gloria,1,0,0,0,0,0,0,0,1,0
1.24516E+18,Grand-père me appelé et a dit Syd la deuxième chose que cette couronne est fait avec je vais conduire à un casino aussi vite que possible,1,0,0,0,0,0,0,0,0,1
1.24516E+18,vous obtenez un ami qui utilise son amadou pour nous brancher avec des boissons gratuites une fois ce gâchis corona est terminée,1,0,0,0,0,1,0,0,0,0
1.24516E+18,CNN ancre teste Chris Cuomo positif pour le coronavirus - mais encore sur l'air?,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Idéalement cette pandémie va changer l'esprit des anti-vaxxers parmi nous et nous pouvons au moins résoudre cette question COVID19,1,1,0,0,0,0,0,0,0,0
1.24516E+18,~ 2020 personnes va être mon année! Ça va être incroyable !!! Corona ~ pas si je rien à voir avec elle,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Quel a été l'aspect le plus défavorable de la crise coronavirus vous personnellement? Pour moi: Aller à l'église et Macys!,0,0,0,0,1,1,0,0,0,0
1.24516E+18,J'ai besoin d'une mauvaise coupe de cheveux asf cette chose corona mieux se détendre,0,0,0,0,0,0,1,0,0,1
1.24516E+18,est CLOWN en ce moment. Mon mec a vraiment dit coronavirus mieux espoir Brexits son corps Fixit,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Dans jammu et il y a 55 kashmir cas positifs 2 décès 2 récupérés et plus de 5000 peuples sont sous observation coronavirus,0,0,0,0,0,0,0,0,1,0
1.24516E+18,Ce vaccin est coronavirus va être la merde qui commence l'apocalypse zombie. Attends.,0,0,0,1,0,0,0,0,0,1
1.24516E+18,"Être tout seul, sans personne pour traîner avec moi a obtenu horny af QuarantineLife COVID19 QuarantineAndChill nsfwtwitter",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Gaddar r dans toutes les professions. Bwood joueurs de cricket maintenant aussi. 2020 / couronne fait sortir tous des criminels en milieu ouvert.,1,0,0,0,0,0,1,1,0,0
1.24516E+18,SI LE coronavirus PUTAIN DE RUINES DE TOURNAGE POUR LA SAISON DOCTOR BON QUATRE AIMENT a fait avec CHOSES STRANGER IM va être PUTAIN FUMING,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Nous sommes tous les chercheurs de Covid dit maintenant - tout a fondamentalement changé pour toujours NVivoChat terrain COVID19,1,0,0,0,1,0,0,0,1,0
1.24516E+18,Honnêtement Id vous me donner le coronavirus. Je ne soucient de la distanciation sociale je me soucie de vous et tu me manques.,1,0,1,0,0,1,0,0,0,0
1.24516E+18,"Après avoir pris essai d coronavirus avec plusieurs autres de mes collègues, les résultats ont été négatifs, mais seulement le mien était positif CONVID19",0,0,0,0,0,1,0,0,0,0
1.24516E+18,COVID19 appelle maintenant une réponse globale coordonnée immédiate Il doit être endormi au volant,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Et maintenant son temps à jouer everyones jeu préféré: est ce rhinite allergique saisonnière ou dois-je le coronavirus? Restez à l'écoute!,0,0,0,0,1,0,0,0,0,1
1.24516E+18,Chaque fois que je vais au magasin réinitialiser mon horloge 14 jours COVID19,0,0,0,1,0,0,0,0,0,0
1.24516E+18,et c'est rare af. Corona a me Trippin lmfaoo,0,0,0,0,1,0,0,0,0,1
1.24516E+18,Aight sa 1ère couronne Avril quelqu'un de dire est une blague merci,0,0,0,0,0,0,0,0,0,1
1.24516E+18,90 jours fianc frappe différent maintenant que couronne a exposé l'Amérique du ghetto qu'il est vraiment,0,0,0,1,0,0,1,0,0,0
1.24516E+18,"Le monde entier est à la recherche pour le traitement de Corona, mais les médias indiens Godi est à la recherche pour les musulmans à Corona ...? Media_virus",0,0,0,1,0,0,1,0,0,1
1.24516E+18,La société civile: l'espoir du Mexique COVID19 Coronavirusmexico coronavirus COVID2019mx,1,0,0,0,0,0,0,0,0,0
1.24516E+18,s'il vous plaît DonT diapositive dans mon dm si vous n'avez pas de grosses boules wed être une perte de temps de eachothers et la couronne a déjà perdu ASSEZ,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Jonathan Richman! Bien qu'il m'a donné sans doute la couronne, il y a chemin du retour d'un millier de semaines, le 10 Mars.",0,0,0,0,1,0,1,0,0,1
1.24516E+18,Je vis dans une ville de 5000 personnes et nous avons eu notre premier cas de COVID19.,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Comment nous allons faire la AprilFool dans ce temps de lockdown appât Pas YR dis merci à Corona TheLockdown StayAtHome,1,0,0,0,0,0,0,0,0,1
1.24516E+18,"si le coronavirus était une personne, il serait certainement Carole Baskins. vous ne pouvez pas changer d'avis",0,0,0,0,0,0,0,0,0,1
1.24516E+18,"qui est coronavirus et pourquoi est-elle compte de corps si haut ??? pas sl * t honte ou quoi que ce soit, mais qui est beaucoup ...",0,0,0,0,0,0,1,0,0,1
1.24516E+18,Netflix et froid juste transformé en PornHub et masterbation pour tous les jeunes célibataires. COVID19 est foutage de merde plus que l'économie.,0,0,0,1,0,0,1,0,0,0
1.24516E+18,"Donc, demain, est Avril Fools Day. Imaginez tout le coup, ils trouvent le remède coronavirus .....",0,0,0,0,0,0,0,0,0,1
1.24516E+18,1er Avril peut le vous s'il vous plaît nous dire était coronavirus fait et nous pouvons tous laisser nos maisons maintenant,1,0,0,0,0,1,0,1,0,1
1.24516E+18,"attaque préemptive: si vous postez des choses Avril Fools Day à propos coronavirus demain, Ill ne te pardonnera jamais, ni si quelqu'un d'autre.",0,0,0,0,0,0,1,0,0,1
1.24516E+18,Je blâme le coronavirus en aucun Wal-Mart étant ouvert 24/7 plus. la vie était bien avant leur mise en œuvre de nouvelles heures,0,0,0,0,0,1,1,0,0,0
1.24516E+18,"On dirait MSIgnite ne va pas être un événement en personne cette année. En ligne uniquement en raison de COVID19, par",0,0,0,1,0,0,0,0,1,0
1.24516E+18,Dieu merci couronne vient pour les coffres serrés n chattes pas ...... je serais faire pour,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Oui, nous avons dû envoyer un bébé à se faire tester pour COVID19, espérons que le bébé est négatif!",1,0,0,0,0,0,0,0,0,0
1.24516E+18,Comment un navire de la marine des États-Unis se transmission communautaire du coronavirus COVID19? USSTheodoreRoosevelt,0,0,0,0,0,0,0,1,0,0
1.24516E+18,Hey Amy coronavirus n'est pas Allah vous bénisse Ísis et votre pays islam,1,0,1,0,0,0,0,0,0,0
1.24516E+18,aide Quelqu'un m'a fait comprendre ... comment sont-ils prédisent une deuxième vague de coronavirus ... et ils havent contrôle le premier?,0,0,0,0,1,0,1,0,0,0
1.24516E+18,Je déteste tous YALL QUI SONT ENCORE FAIT COMME LA MERDE EXIST CORONA VIRUS EN MON CUL NE RESTE ACCUEIL,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Si je ne peux pas dormir, je ne compter les moutons ou tout le temps perdu Corbyn l'argument à la place? COVID19 SelfIsolation sendhelp",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Avec COVID19 économie mondiale Meltdown est imminente qui se traduira par la récession. le virus Corona doit être éradiquée au minimum,0,0,0,1,1,0,1,0,0,0
1.24516E+18,Les gens ne prennent pas au sérieux que coronavirus jusqu'à ce qu'il frappe les membres de leur famille.,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Maintenant, des centaines de milliers de personnes vont mourir à cause de son ignorance TrumpLiesPeopleDie COVID19 BlueWave2020",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Tout le monde pense d'autre combien de fois par jour, nous rencontrons / passer probablement un virus réel Corona et nous ne savons pas?",1,0,0,0,1,0,1,0,0,0
1.24516E+18,Après tout ce quarantaine est terminée allaient tous sortir avec des regards différents! COVID19 coronavirus,1,0,0,0,0,0,0,0,0,1
1.24516E+18,"J'espérais que le coronavirus serait juste de quitter cette terre aujourd'hui et dire, un yo! Poisson d'avril!",1,0,0,1,0,0,0,0,0,0
1.24516E+18,"Alors Trumps conseillers médicaux estimés que 100,000-240,000 personnes pourraient mourir du coronavirus ici aux États-Unis! COVID19 StayAtHome",0,0,0,0,1,0,0,0,1,0
1.24516E+18,Im espérant demain coronavirus avril et dit imbéciles nous permet de revenir à notre mode de vie régulier,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Larry David ...... Hey idiots là-bas coronavirus CurbYourEnthusiasm Larry David,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Que Dieu bénisse tous ceux qui sont morts de coronavirus COVID19 yall aint méritent cela.,0,0,1,0,0,0,0,0,0,0
1.24516E+18,Prédiction: Certains dork va se faire engueuler un tas demain pour tomber pour certains fous Avril polisson cure coronavirus,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Dès que toute cette merde corona est au téléphone de tout le monde est parti de nouveau à être à nouveau sec.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Je veux voir comment les gens à gérer Gray-Memorial Sloan coronavirus,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Les e-mails de virus corona de remise en forme centrale sont vraiment une leçon sur la façon de ne pas communiquer avec les clients dans une crise.,0,0,0,0,0,0,1,0,1,0
1.24516E+18,Un pasteur invité que l'utilisation Prêcher l'occasion à mon église de l'enfance a le coronavirus se bat pour sa vie sur un smh d'évacuation si triste,0,0,0,0,0,1,0,0,0,0
1.24516E+18,"Ok vous me regarder si, pour voir s'il meurt à la télévision en direct. coronavirus",0,0,0,1,0,0,0,0,0,1
1.24516E+18,Le nombre de fois que je l'ai entendu la quarantaine aujourd'hui ... covid19,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Combien de temps jusqu'à ce que nous voyons le mariage de tweets coronavirus et tweets fous avril? A quelle heure commence-t-il?,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Le passé de l'horreur des panneaux de mort non existants à leurs propres panneaux de la mort à une vitesse incroyable. COVID-19 [FEMININE,0,0,0,0,1,0,0,0,0,0
1.24516E+18,Reste à la maison. COVID19 Mise à jour: Pays: Nouvelle-Calédonie Total des cas: 16 décès au total: 0 recouvrées: 0 Total des cas actifs: 16,0,0,0,0,0,0,0,0,1,0
1.24516E+18,"J'espère que le coronavirus serait tout simplement quitter la terre aujourd'hui et dire, un yo! Poisson d'avril!",0,0,0,0,0,0,0,0,0,1
1.24516E+18,États-Unis sont près de 25.000 nouveaux cas de COVID19 aujourd'hui et le pic est 15 à 20 jours loin. Frémis à l'idée que le nombre va être au sommet.,0,0,0,1,1,0,0,0,0,0
1.24516E+18,"Si je l'entends dire de quelqu'un quand son temps, son temps en ce qui concerne l'ensemble de la situation coronavirus Im va les frapper !!!!",0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Nous allons tous CHEAR pour tous les médecins inégalés, qui se joint à la pandémie aide coronavirus.",0,1,0,0,0,0,0,0,0,0
1.24516E+18,Quand je dis que je veux u de baiser ma vie que je ne parle pas à u Corona !!!,0,0,0,0,0,0,1,0,0,1
1.24516E+18,WileEVirus Covid_19 tRumpandemic tRumpocalypse NAZAFR (près d'un Zombie Apocalypse For Real) Day 020.,0,0,0,1,0,0,0,0,0,1
1.24516E+18,"couronne si u arrêt ISTG je promets de se plaindre jamais ab sortir jamais, mais pls arrêt",0,0,0,1,0,1,0,0,0,0
1.24516E+18,Observations sur l'impact de la crise de coronavirus sur la liberté et la conscience politique Lire le fil complet!,0,0,0,0,0,0,0,0,1,0
1.24516E+18,Ses amener les gens étranges sont couchées en fait de leurs parents obtenir coronavirus,0,0,0,0,1,0,1,0,0,0
1.24516E+18,J'aint gon mensonge ce coronavirus devient effrayant! Seigneur et nous plaît protect couvrir tous! Amen COVID19,0,0,0,0,1,0,0,0,0,0
1.24516E+18,80 000 est sans aucune mesure d'atténuation. 100-200k coronavirus est à supposer que nous fermons tout le pays.,0,0,0,1,0,0,1,0,0,0
1.24516E+18,Goñi sera de faire le test pour les coronavirus du matin! prières please,0,0,1,0,0,1,0,0,0,0
1.24516E+18,"En réponse à MDs: Oui, je fais des sous-vêtements vendre mais pas avec cette pandémie lol Un voyage de coronavirus en culotte serait si bien",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Il serait donc prudent de dire COVID19 est la nouvelle Fifth Avenue ... Dois-je-ce pas?,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Si vous pouviez souvenez-vous des grand-père d'une chère dame douce Je sais que dans la prière. Il est 90 et testé positif pour le virus Corona.,0,0,1,0,0,1,0,0,0,0
1.24516E+18,"son AprilFoolsDay Alors, quand le gouvernement et les dirigeants du monde vont nous dire qu'ils ont libéré coronavirus pour nous exterminer?",0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Donc, je continue à entendre que COVID19 est à l'origine des problèmes gastro pour certains groupes d'âge. Ne pas dire que les TPhoarders",0,0,0,0,0,0,1,0,0,1
1.24516E+18,Si coronavirus a pris fin TMR il serait goatedcmon Avril nous fous PLZ,0,0,0,1,0,1,0,0,0,0
1.24516E+18,"Catherine fracassera grandes nouvelles de l'abus de la FISA, mais il est d'être ensevelis par une couverture coronavirus.",0,0,0,0,0,1,1,0,0,0
1.24516E+18,Un jour après COVID19 Je veux voir venir donner un discours de sensibilisation à la sécurité aux étudiants de mon Alma mater,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Tout simplement parce que le temps est beau ne signifie pas que le nombre de coronavirus dans le comté de Fresno se améliorent.,0,0,0,1,0,0,0,0,0,0
1.24516E+18,Question: Les ministres de l'Éducation de l'État / territoire réuni pour déterminer comment gérer l'impact de COVID19 sur l'année 12 étudiants?,0,0,1,0,0,0,0,0,0,0
1.24516E+18,Mon appel maman au moins 3 personnes tous les jours dire la même chose au sujet de la coronavirus comme fille OKAAAY Im fatigué d'en entendre parler,0,0,0,1,0,0,1,0,0,0
1.24516E+18,"Son presque, chriscuomo est la première personne que je sais être infecté witih coronavirus",0,0,0,0,0,1,0,0,0,0
